#k-distance frequency[THz]
0.02594212 0.38534222
0.02853634 0.42021412
0.03113054 0.45418144
0.03372476 0.48722323
0.03631897 0.51934535
0.03891317 0.55062147
0.04150739 0.58587647
0.04410160 0.63946480
0.04669582 0.69473948
0.04929003 0.76014392
0.05188425 0.82699955
0.05447845 0.88942545
0.05707266 0.94728080
0.05966688 0.96200715
0.06226108 1.01228163
0.06485530 1.06111936
0.06744951 1.10829124
0.07004373 1.15367771
0.07263794 1.18461323
0.07263794 1.18461323
0.07528147 1.17994781
0.07792501 1.16934874
0.08056856 1.15640795
0.08321210 1.14211011
0.08585563 1.12703356
0.08849917 1.11179850
0.09114271 1.09720182
0.09378625 1.08429309
0.09642980 1.07431933
0.09907333 1.06839959
0.10171687 1.06702663
0.10436041 1.06988342
0.10700394 1.07617906
0.10964750 1.08507864
0.11229103 1.09590537
0.11493457 1.10815563
0.11757811 1.12145003
0.12022164 1.13548526
0.12286520 1.15000305
0.12550873 1.16477412
0.12815227 1.17959199
0.13079581 1.19427222
0.13343934 1.20865466
0.13608288 1.22260676
0.13872643 1.23602744
0.14136997 1.24885057
0.14401351 1.26091080
0.14401351 1.26091080
0.14660771 1.24402582
0.14920193 1.22787163
0.15179614 1.21255485
0.15439036 1.19803810
0.15698456 1.18429147
0.15957878 1.17129647
0.16217299 1.15904790
0.16476720 1.14755395
0.16736142 1.13683483
0.16995562 1.12691992
0.17254984 1.11784389
0.17514405 1.10964189
0.17773827 1.10234417
0.18033247 1.09597035
0.18292668 1.09052385
0.18552090 1.08598668
0.18811511 1.08231503
0.19070933 1.07943518
0.19330353 1.07723823
0.19589775 1.07556932
0.19849196 1.07422450
0.20108616 1.07307076
0.20368038 1.07219508
0.20627459 1.07169279
0.20886881 1.07154968
0.21146302 1.07169245
0.21405724 1.07202788
0.21665144 1.07245592
0.21665144 1.07245592
0.21929498 1.04356007
0.22193852 1.01339720
0.22458207 0.98225159
0.22722560 0.95031745
0.22986914 0.91771144
0.23251268 0.88448505
0.23515621 0.85063973
0.23779975 0.81614196
0.24044330 0.78093703
0.24308684 0.74496060
0.24573038 0.70814795
0.24837391 0.67044076
0.25101745 0.63179171
0.25366100 0.59216728
0.25630454 0.55154916
0.25894808 0.50993467
0.26159161 0.46733662
0.26423515 0.42378286
0.26687870 0.37931576
0.26952224 0.33399169
0.27216578 0.28788059
0.27480931 0.24106570
0.27745285 0.19364335
0.28009639 0.14572349
0.28273994 0.09743373
0.28538347 0.04895292
0.28802701 0.00000003
0.28802701 0.00000005
0.29067038 0.09987572
0.29331375 0.15727403
0.29595711 0.20450461
0.29860050 0.24858297
0.30124387 0.29066641
0.30388723 0.33132240
0.30653060 0.37089225
0.30917397 0.40960918
0.31181733 0.44764489
0.31446070 0.48512999
0.31710407 0.52216329
0.31974745 0.55881544
0.32239082 0.59512958
0.32503419 0.63112034
0.32767756 0.66677213
0.33032092 0.70203606
0.33296429 0.73682210
0.33560766 0.77097117
0.33825102 0.80413075
0.34089441 0.83495112
0.34353778 0.85710056
0.34618114 0.87179347
0.34882451 0.88776189
0.35146788 0.90562784
0.35411124 0.92468635
0.35675461 0.94429996
0.35939798 0.96400146
0.36204137 0.98346097
0.36468473 1.00244631
0.36732810 1.02079265
0.36997147 1.03838025
0.37261483 1.05511716
0.37525820 1.07092415
0.37790157 1.08571944
0.38054493 1.09939994
0.38318832 1.11181086
0.38583169 1.12267014
0.38847505 1.13127034
0.39111842 1.13517105
0.39111842 1.13517105
0.39371263 1.13585306
0.39630685 1.13789159
0.39890105 1.14126400
0.40149527 1.14593214
0.40408948 1.15184172
0.40668370 1.15892131
0.40927791 1.16708125
0.41187211 1.17621246
0.41446633 1.18618573
0.41706054 1.19685231
0.41965476 1.20804699
0.42224896 1.21959515
0.42484318 1.23132477
0.42743739 1.24308315
0.43003159 1.25475568
0.43262582 1.26628164
0.43522002 1.27766160
0.43781424 1.28895335
0.44040845 1.30025731
0.44300267 1.31169617
0.44559687 1.32339416
0.44819108 1.33546047
0.45078530 1.34797853
0.45337950 1.36100078
0.45597373 1.37454672
0.45856793 1.38859886
0.46116215 1.40307242
0.46375636 1.41733362
0.46375636 1.41733362
0.46639989 1.40884146
0.46904343 1.39518698
0.47168698 1.38026622
0.47433052 1.36463461
0.47697406 1.34852467
0.47961759 1.33210240
0.48226113 1.31550992
0.48490467 1.29887562
0.48754822 1.28231630
0.49019176 1.26593677
0.49283529 1.24982880
0.49547883 1.23407005
0.49812237 1.21872330
0.50076592 1.20383652
0.50340945 1.18944354
0.50605299 1.17556572
0.50869653 1.16221438
0.51134007 1.14939416
0.51398362 1.13710700
0.51662715 1.12535698
0.51927069 1.11415474
0.52191423 1.10351579
0.52455777 1.09339601
0.52720130 1.08057149
0.52984485 1.06759541
0.53248839 1.06268116
0.53513193 1.06222550
0.53513193 1.06222550
0.53772613 1.04851401
0.54032035 1.03476416
0.54291456 1.02514560
0.54550878 1.02108837
0.54810299 1.02306320
0.55069721 1.02985047
0.55329141 1.03963526
0.55588562 1.05109775
0.55847984 1.06349635
0.56107404 1.07643775
0.56366826 1.08970353
0.56626247 1.10315663
0.56885669 1.11669404
0.57145090 1.13022295
0.57404510 1.14364866
0.57663932 1.15686869
0.57923353 1.16977048
0.58182775 1.18223126
0.58442195 1.19411943
0.58701617 1.20529724
0.58961038 1.21562436
0.59220458 1.22496225
0.59479880 1.23317926
0.59739301 1.24015580
0.59998723 1.24578964
0.60258144 1.25000049
0.60517566 1.25273339
0.60776986 1.25394767
0.60776986 1.25394767
0.61041323 1.25343827
0.61305660 1.25191598
0.61569996 1.24939918
0.61834335 1.24591800
0.62098672 1.24151374
0.62363008 1.23623824
0.62627345 1.23015353
0.62891682 1.22333177
0.63156018 1.21585557
0.63420355 1.20781879
0.63684692 1.19932766
0.63949031 1.19050218
0.64213367 1.18147764
0.64477704 1.17240616
0.64742041 1.16345785
0.65006377 1.15482149
0.65270714 1.14670437
0.65535051 1.13933077
0.65799387 1.13293884
0.66063726 1.12777547
0.66328063 1.12408908
0.66592400 1.12212044
0.66856736 1.12209225
0.67121073 1.12419850
0.67385410 1.12859488
0.67649746 1.13539136
0.67914083 1.14464581
0.68178422 1.15561110
0.68442758 1.14210368
0.68707095 1.12922778
0.68971432 1.11757504
0.69235768 1.10718640
0.69500105 1.09809704
0.69764442 1.09033948
0.70028778 1.08394381
0.70293117 1.07893720
0.70557454 1.07534284
0.70821791 1.07317862
0.71086127 1.07245592

0.00000000 0.00000005
0.00259421 0.07790420
0.00518843 0.15554387
0.00778263 0.23265067
0.01037685 0.30894862
0.01297106 0.38414995
0.01556528 0.45795063
0.01815948 0.53002539
0.02075369 0.60002173
0.02334791 0.66755225
0.02594212 0.73218318
0.02853634 0.79341428
0.03113054 0.85063686
0.03372476 0.90303535
0.03631897 0.94934179
0.03891317 0.98726857
0.04150739 1.01291062
0.04410160 1.02327514
0.04669582 1.02146560
0.04929003 1.01302273
0.05188425 1.00123833
0.05447845 0.98758440
0.05707266 0.97272292
0.05966688 1.00041190
0.06226108 1.04854445
0.06485530 1.09133078
0.06744951 1.12842435
0.07004373 1.15956503
0.07263794 1.18464238
0.07263794 1.18464238
0.07528147 1.18137866
0.07792501 1.17419483
0.08056856 1.16439822
0.08321210 1.15246337
0.08585563 1.13888201
0.08849917 1.12431595
0.09114271 1.10967039
0.09378625 1.09615736
0.09642980 1.08528618
0.09907333 1.07859450
0.10171687 1.07702020
0.10436041 1.08038832
0.10700394 1.08765672
0.10964750 1.09759709
0.11229103 1.10921673
0.11493457 1.12183400
0.11757811 1.13501191
0.12022164 1.14847401
0.12286520 1.16203783
0.12550873 1.17556975
0.12815227 1.18895793
0.13079581 1.20209902
0.13343934 1.21489490
0.13608288 1.22725565
0.13872643 1.23910606
0.14136997 1.25039307
0.14401351 1.26102021
0.14401351 1.26102021
0.14660771 1.24620319
0.14920193 1.23212713
0.15179614 1.21878614
0.15439036 1.20610840
0.15698456 1.19402833
0.15957878 1.18249147
0.16217299 1.17145762
0.16476720 1.16090233
0.16736142 1.15081709
0.16995562 1.14120844
0.17254984 1.13209617
0.17514405 1.12351090
0.17773827 1.11549112
0.18033247 1.10807986
0.18292668 1.10132122
0.18552090 1.09525710
0.18811511 1.08992438
0.19070933 1.08535379
0.19330353 1.08157266
0.19589775 1.07861624
0.19849196 1.07653490
0.20108616 1.07528164
0.20368038 1.07457375
0.20627459 1.07411740
0.20886881 1.07373964
0.21146302 1.07335168
0.21405724 1.07292177
0.21665144 1.07247119
0.21665144 1.07247119
0.21929498 1.09975976
0.22193852 1.12506669
0.22458207 1.14803807
0.22722560 1.16845469
0.22986914 1.18630162
0.23251268 1.20178911
0.23515621 1.21530484
0.23779975 1.22732764
0.24044330 1.23834586
0.24308684 1.24880447
0.24573038 1.25907840
0.24837391 1.25927931
0.25101745 1.24546387
0.25366100 1.17157581
0.25630454 1.09172294
0.25894808 1.00995328
0.26159161 0.92625674
0.26423515 0.84059135
0.26687870 0.75292346
0.26952224 0.66326353
0.27216578 0.57170674
0.27480931 0.47846764
0.27745285 0.38388779
0.28009639 0.28839414
0.28273994 0.19240803
0.28538347 0.09624819
0.28802701 0.00000005
0.28802701 0.00000006
0.29067038 0.10355946
0.29331375 0.19967690
0.29595711 0.29932761
0.29860050 0.39874910
0.30124387 0.49785805
0.30388723 0.59656440
0.30653060 0.69476830
0.30917397 0.79235536
0.31181733 0.88918862
0.31446070 0.98509365
0.31710407 1.06144634
0.31974745 1.03236395
0.32239082 1.00163571
0.32503419 0.97054057
0.32767756 0.94040086
0.33032092 0.91270409
0.33296429 0.88919532
0.33560766 0.87181663
0.33825102 0.86239624
0.34089441 0.86275974
0.34353778 0.87837355
0.34618114 0.90625622
0.34882451 0.93575684
0.35146788 0.96463325
0.35411124 0.99235990
0.35675461 1.01866201
0.35939798 1.04331533
0.36204137 1.06610138
0.36468473 1.08679508
0.36732810 1.10516452
0.36997147 1.12097967
0.37261483 1.13403029
0.37525820 1.14415270
0.37790157 1.15126185
0.38054493 1.15538243
0.38318832 1.15667713
0.38583169 1.15549968
0.38847505 1.15265448
0.39111842 1.15066181
0.39111842 1.15066181
0.39371263 1.15130164
0.39630685 1.15321583
0.39890105 1.15638839
0.40149527 1.16079214
0.40408948 1.16638785
0.40668370 1.17312296
0.40927791 1.18092973
0.41187211 1.18972307
0.41446633 1.19939814
0.41706054 1.20982876
0.41965476 1.22086771
0.42224896 1.23235090
0.42484318 1.24410710
0.42743739 1.25597407
0.43003159 1.26781891
0.43262582 1.27955783
0.43522002 1.29116791
0.43781424 1.30268599
0.44040845 1.31419437
0.44300267 1.32579866
0.44559687 1.33760516
0.44819108 1.34970320
0.45078530 1.36215477
0.45337950 1.37498996
0.45597373 1.38820372
0.45856793 1.40173683
0.46116215 1.41524742
0.46375636 1.41737341
0.46375636 1.41737341
0.46639989 1.41094802
0.46904343 1.39947482
0.47168698 1.38673834
0.47433052 1.37326476
0.47697406 1.35924364
0.47961759 1.34478998
0.48226113 1.32999225
0.48490467 1.31492696
0.48754822 1.29966455
0.49019176 1.28427204
0.49283529 1.26881414
0.49547883 1.25335353
0.49812237 1.23795080
0.50076592 1.22266423
0.50340945 1.20754979
0.50605299 1.19266133
0.50869653 1.17805132
0.51134007 1.16377200
0.51398362 1.14987702
0.51662715 1.13642298
0.51927069 1.12346752
0.52191423 1.11103750
0.52455777 1.09852840
0.52720130 1.08284230
0.52984485 1.07050900
0.53248839 1.06390017
0.53513193 1.06233728
0.53513193 1.06233728
0.53772613 1.05111537
0.54032035 1.04031537
0.54291456 1.03374888
0.54550878 1.03244664
0.54810299 1.03634900
0.55069721 1.04422184
0.55329141 1.05459102
0.55588562 1.06638806
0.55847984 1.07897356
0.56107404 1.09197933
0.56366826 1.10518317
0.56626247 1.11843651
0.56885669 1.13162595
0.57145090 1.14465313
0.57404510 1.15742425
0.57663932 1.16984480
0.57923353 1.18181697
0.58182775 1.19323880
0.58442195 1.20400436
0.58701617 1.21400467
0.58961038 1.22312916
0.59220458 1.23126777
0.59479880 1.23831330
0.59739301 1.24416417
0.59998723 1.24872749
0.60258144 1.25192218
0.60517566 1.25368247
0.60776986 1.25397436
0.60776986 1.25397436
0.61041323 1.25346499
0.61305660 1.25194276
0.61569996 1.24942608
0.61834335 1.24594506
0.62098672 1.24154100
0.62363008 1.23626575
0.62627345 1.23018132
0.62891682 1.22335987
0.63156018 1.21588401
0.63420355 1.20784758
0.63684692 1.19935680
0.63949031 1.19053166
0.64213367 1.18150743
0.64477704 1.17243621
0.64742041 1.16348809
0.65006377 1.15485184
0.65270714 1.14673472
0.65535051 1.13936099
0.65799387 1.13296878
0.66063726 1.12780499
0.66328063 1.12411801
0.66592400 1.12214861
0.66856736 1.12211952
0.67121073 1.12422474
0.67385410 1.12861997
0.67649746 1.13541522
0.67914083 1.14466830
0.68178422 1.15562962
0.68442758 1.14212950
0.68707095 1.12925188
0.68971432 1.11759745
0.69235768 1.10720723
0.69500105 1.09811646
0.69764442 1.09035767
0.70028778 1.08396097
0.70293117 1.07895354
0.70557454 1.07535859
0.70821791 1.07319402
0.71086127 1.07247119

0.00000000 1.22047322
0.00259421 1.22588031
0.00518843 1.22589279
0.00778263 1.22217045
0.01037685 1.21708727
0.01297106 1.21075789
0.01556528 1.20331415
0.01815948 1.19489901
0.02075369 1.18566338
0.02334791 1.17576758
0.02594212 1.16539013
0.02853634 1.15474918
0.03113054 1.14415069
0.03372476 1.13409827
0.03631897 1.12555526
0.03891317 1.12053266
0.04150739 1.12270841
0.04410160 1.13491543
0.04669582 1.15396616
0.04929003 1.17430667
0.05188425 1.19268368
0.05447845 1.20768466
0.05707266 1.21869303
0.05966688 1.22538502
0.06226108 1.22751419
0.06485530 1.22481870
0.06744951 1.21699235
0.07004373 1.20370016
0.07263794 1.19716237
0.07263794 1.19716237
0.07528147 1.19486311
0.07792501 1.19500339
0.08056856 1.19464068
0.08321210 1.19367441
0.08585563 1.19262521
0.08849917 1.19216764
0.09114271 1.19299774
0.09378625 1.19574858
0.09642980 1.20092354
0.09907333 1.20885069
0.10171687 1.21966500
0.10436041 1.23332106
0.10700394 1.24963127
0.10964750 1.26831693
0.11229103 1.28905736
0.11493457 1.31152450
0.11757811 1.33536344
0.12022164 1.34524885
0.12286520 1.33498129
0.12550873 1.32539776
0.12815227 1.31633514
0.13079581 1.30755652
0.13343934 1.29883783
0.13608288 1.28998017
0.13872643 1.28081686
0.14136997 1.27121813
0.14401351 1.26116679
0.14401351 1.26116679
0.14660771 1.27683627
0.14920193 1.29349512
0.15179614 1.31106943
0.15439036 1.32951611
0.15698456 1.34872238
0.15957878 1.36847916
0.16217299 1.38844365
0.16476720 1.40808866
0.16736142 1.42664885
0.16995562 1.44311466
0.17254984 1.45638677
0.17514405 1.46566415
0.17773827 1.47083597
0.18033247 1.47246890
0.18292668 1.47142824
0.18552090 1.46852518
0.18811511 1.46429473
0.19070933 1.45811653
0.19330353 1.44920390
0.19589775 1.44033840
0.19849196 1.43232458
0.20108616 1.42540815
0.20368038 1.41975420
0.20627459 1.41548784
0.20886881 1.41269557
0.21146302 1.41142194
0.21405724 1.41166751
0.21665144 1.41337790
0.21665144 1.41337790
0.21929498 1.41003455
0.22193852 1.40363663
0.22458207 1.38886859
0.22722560 1.37404210
0.22986914 1.35920555
0.23251268 1.34440802
0.23515621 1.32969952
0.23779975 1.31513086
0.24044330 1.30075360
0.24308684 1.28661980
0.24573038 1.27278112
0.24837391 1.26942897
0.25101745 1.25025638
0.25366100 1.23371163
0.25630454 1.22161033
0.25894808 1.21011482
0.26159161 1.19927491
0.26423515 1.18915429
0.26687870 1.17982117
0.26952224 1.17134660
0.27216578 1.16380325
0.27480931 1.15726366
0.27745285 1.15179783
0.28009639 1.14747007
0.28273994 1.14433559
0.28538347 1.14243691
0.28802701 1.14180095
0.28802701 1.14180095
0.29067038 1.14220215
0.29331375 1.14329884
0.29595711 1.14474532
0.29860050 1.14591896
0.30124387 1.14589789
0.30388723 1.14347505
0.30653060 1.13728596
0.30917397 1.12613864
0.31181733 1.10946702
0.31446070 1.08757412
0.31710407 1.07982812
0.31974745 1.17301304
0.32239082 1.26395608
0.32503419 1.35112689
0.32767756 1.40535650
0.33032092 1.41425358
0.33296429 1.42306242
0.33560766 1.43157935
0.33825102 1.43967520
0.34089441 1.44727562
0.34353778 1.45434547
0.34618114 1.46087598
0.34882451 1.46687377
0.35146788 1.47235139
0.35411124 1.47731922
0.35675461 1.48177840
0.35939798 1.48571413
0.36204137 1.48908557
0.36468473 1.49179419
0.36732810 1.49349666
0.36997147 1.49239830
0.37261483 1.48782103
0.37525820 1.48342985
0.37790157 1.48024665
0.38054493 1.47838106
0.38318832 1.47768665
0.38583169 1.47783198
0.38847505 1.47831694
0.39111842 1.47857331
0.39111842 1.47857331
0.39371263 1.47853982
0.39630685 1.47845297
0.39890105 1.47835369
0.40149527 1.47831071
0.40408948 1.47842128
0.40668370 1.47881232
0.40927791 1.47964181
0.41187211 1.48110019
0.41446633 1.48341115
0.41706054 1.48683048
0.41965476 1.49164144
0.42224896 1.49814398
0.42484318 1.50663564
0.42743739 1.51738287
0.43003159 1.53058339
0.43262582 1.54631487
0.43522002 1.56432179
0.43781424 1.57076812
0.44040845 1.55880697
0.44300267 1.54503762
0.44559687 1.53003078
0.44819108 1.51433237
0.45078530 1.49831081
0.45337950 1.48216639
0.45597373 1.46605297
0.45856793 1.45013298
0.46116215 1.43481799
0.46375636 1.43152653
0.46375636 1.43152653
0.46639989 1.43694159
0.46904343 1.44539818
0.47168698 1.45297955
0.47433052 1.45897650
0.47697406 1.46296471
0.47961759 1.46456717
0.48226113 1.46344112
0.48490467 1.45930506
0.48754822 1.45197221
0.49019176 1.44137242
0.49283529 1.42755227
0.49547883 1.41065455
0.49812237 1.39088758
0.50076592 1.36849687
0.50340945 1.34374643
0.50605299 1.31691150
0.50869653 1.28828074
0.51134007 1.25816508
0.51398362 1.22691095
0.51662715 1.19492436
0.51927069 1.16279447
0.52191423 1.13173402
0.52455777 1.10459599
0.52720130 1.08809578
0.52984485 1.07803676
0.53248839 1.07193902
0.53513193 1.06950723
0.53513193 1.06950723
0.53772613 1.08322848
0.54032035 1.10213467
0.54291456 1.12304975
0.54550878 1.14563994
0.54810299 1.16966921
0.55069721 1.19491801
0.55329141 1.22117264
0.55588562 1.24822640
0.55847984 1.27588210
0.56107404 1.30395348
0.56366826 1.33226509
0.56626247 1.36065091
0.56885669 1.38895203
0.57145090 1.41701350
0.57404510 1.44468041
0.57663932 1.47179280
0.57923353 1.49817945
0.58182775 1.52365007
0.58442195 1.54798611
0.58701617 1.57093105
0.58961038 1.59218321
0.59220458 1.61139694
0.59479880 1.62820181
0.59739301 1.64224735
0.59998723 1.65326602
0.60258144 1.66112152
0.60517566 1.66580210
0.60776986 1.66735947
0.60776986 1.66735947
0.61041323 1.66540545
0.61305660 1.65973886
0.61569996 1.65082109
0.61834335 1.63917845
0.62098672 1.62526357
0.62363008 1.60943294
0.62627345 1.59197310
0.62891682 1.57312762
0.63156018 1.55311433
0.63420355 1.53213390
0.63684692 1.51037354
0.63949031 1.48800844
0.64213367 1.46520262
0.64477704 1.44210972
0.64742041 1.41887396
0.65006377 1.39563101
0.65270714 1.37250894
0.65535051 1.34962883
0.65799387 1.32710532
0.66063726 1.30504679
0.66328063 1.28355547
0.66592400 1.26272724
0.66856736 1.24265145
0.67121073 1.22341071
0.67385410 1.20508077
0.67649746 1.18773091
0.67914083 1.17142691
0.68178422 1.15698450
0.68442758 1.17060520
0.68707095 1.18715917
0.68971432 1.20599434
0.69235768 1.22698360
0.69500105 1.24998811
0.69764442 1.27486048
0.70028778 1.30144727
0.70293117 1.32958443
0.70557454 1.35906649
0.70821791 1.38942578
0.71086127 1.41337790

0.00000000 1.22892868
0.00259421 1.22816508
0.00518843 1.24187371
0.00778263 1.26779306
0.01037685 1.30262611
0.01297106 1.34510936
0.01556528 1.39383358
0.01815948 1.44733292
0.02075369 1.50414958
0.02334791 1.52471767
0.02594212 1.52898562
0.02853634 1.53223185
0.03113054 1.53407780
0.03372476 1.53414654
0.03631897 1.53207544
0.03891317 1.52753070
0.04150739 1.52022317
0.04410160 1.50992360
0.04669582 1.49647407
0.04929003 1.47979260
0.05188425 1.45987014
0.05447845 1.43676091
0.05707266 1.41056861
0.05966688 1.38143108
0.06226108 1.34950582
0.06485530 1.31495792
0.06744951 1.27795101
0.07004373 1.23864141
0.07263794 1.19718924
0.07263794 1.19718924
0.07528147 1.20360874
0.07792501 1.21014047
0.08056856 1.21574957
0.08321210 1.22054093
0.08585563 1.22485975
0.08849917 1.22911964
0.09114271 1.23373964
0.09378625 1.23911124
0.09642980 1.24557972
0.09907333 1.25343357
0.10171687 1.26289828
0.10436041 1.27413242
0.10700394 1.28722523
0.10964750 1.30219640
0.11229103 1.31899827
0.11493457 1.33751405
0.11757811 1.35701345
0.12022164 1.35791752
0.12286520 1.34630174
0.12550873 1.33528191
0.12815227 1.32479726
0.13079581 1.31461307
0.13343934 1.30449790
0.13608288 1.29424239
0.13872643 1.28366899
0.14136997 1.27263824
0.14401351 1.26118940
0.14401351 1.26118940
0.14660771 1.27899904
0.14920193 1.29786321
0.15179614 1.31763544
0.15439036 1.33825086
0.15698456 1.35957317
0.15957878 1.38136250
0.16217299 1.40322905
0.16476720 1.42456888
0.16736142 1.44449509
0.16995562 1.46183504
0.17254984 1.47535200
