#k-distance frequency[THz]
0.61215153 0.96860840
0.61476039 0.97674114
0.61736926 0.98399351
0.61997813 0.99016659
0.62258699 0.99518268
0.62519588 0.99907164
0.62780475 1.00192965
0.63041362 1.00387125
0.63302248 1.00499420
0.63563135 1.00536135
0.63563135 1.00536135
0.63822400 1.01494881
0.64081667 1.02099031
0.64340932 1.02229650
0.64600199 1.01952702
0.64859464 1.01435432
0.65118730 1.00801618
0.65377996 1.00117798
0.65637261 0.99418563
0.65896527 0.98723008
0.66155793 0.98042521
0.66415059 0.97384382
0.66674324 0.96753487
0.66933591 0.96153239
0.67192856 0.95586043
0.67452121 0.95053604
0.67711388 0.94845677
0.67970653 0.96014038
0.68229920 0.97289468
0.68489185 0.98622341
0.68748452 0.99954460
0.69007717 1.01223931
0.69266982 1.02373026
0.69526249 1.03357404
0.69785514 1.04152596
0.70044781 1.04753840
0.70304046 1.05169462
0.70563312 1.05412083
0.70822578 1.05491721
0.70822578 1.05491721
0.71085180 1.05779245
0.71347783 1.06546665
0.71610386 1.07582869
0.71872989 1.08671922
0.72135592 1.09639464
0.72398194 1.10364044
0.72660797 1.10785263
0.72923400 1.10903367
0.73186003 1.10761114
0.73448606 1.10418228
0.73711209 1.09933492
0.73973811 1.09357496
0.74236414 1.08731630
0.74499017 1.08089202
0.74761620 1.07456816
0.75024223 1.06855467
0.75286826 1.06301292
0.75549428 1.05806062
0.75812031 1.05377461
0.76074634 1.04250435
0.76337237 1.02976374
0.76599840 1.02721324
0.76862442 1.03905936
0.77125045 1.04072004
0.77387648 1.03897316

0.00000000 0.77262152
0.00259265 0.74356578
0.00518532 0.74402046
0.00777797 0.74483735
0.01037064 0.76799560
0.01296329 0.76595560
0.01555595 0.76425273
0.01814861 0.76397680
0.02074126 0.76802252
0.02333392 0.78436959
0.02592658 0.82308799
0.02851924 0.87627100
0.03111189 0.92813745
0.03370456 0.96228518
0.03629721 0.96892466
0.03888986 0.95974369
0.04148253 0.94432595
0.04407518 0.92613301
0.04666785 0.90656354
0.04926050 0.88633254
0.05185317 0.86588062
0.05444582 0.86845319
0.05703847 0.88013619
0.05963114 0.89204151
0.06222379 0.90415455
0.06481646 0.91644827
0.06740911 0.92887875
0.07000177 0.94138458
0.07259443 0.95388937
0.07259443 0.95388937
0.07520329 0.95403770
0.07781216 0.95448505
0.08042103 0.95523764
0.08302989 0.95630319
0.08563878 0.95768749
0.08824765 0.95939056
0.09085652 0.96140281
0.09346538 0.96370177
0.09607425 0.96624963
0.09868312 0.96899174
0.10129198 0.97185666
0.10390085 0.97475786
0.10650972 0.97759809
0.10911861 0.98027681
0.11172747 0.98270097
0.11433634 0.98479842
0.11694521 0.98653210
0.11955407 0.98791166
0.12216294 0.98899877
0.12477181 0.98990286
0.12738067 0.99076567
0.12998954 0.99173676
0.13259843 0.99294712
0.13520730 0.99449059
0.13781617 0.99642025
0.14042503 0.99875913
0.14303390 1.00151722
0.14564277 1.00470699
0.14825163 1.00835327
0.15086050 1.01249780
0.15346937 1.01720071
0.15607826 1.02254132
0.15868712 1.02861959
0.16129599 1.03555773
0.16390486 1.04349848
0.16651372 1.05259327
0.16912259 1.06297223
0.17173146 1.07469531
0.17434032 1.08769905
0.17694919 1.10176081
0.17955808 1.11648390
0.18216695 1.13126682
0.18477581 1.14515501
0.18738468 1.15630669
0.18999355 1.16100799
0.18999355 1.16100799
0.19258620 1.16102054
0.19517887 1.16106999
0.19777152 1.16119047
0.20036418 1.16143442
0.20295684 1.16186291
0.20554950 1.16252692
0.20814215 1.16343469
0.21073481 1.16449493
0.21332747 1.16542154
0.21592012 1.16566608
0.21851279 1.16473087
0.22110544 1.16269488
0.22369811 1.15992732
0.22629076 1.15666257
0.22888341 1.15298350
0.23147608 1.14889452
0.23406873 1.14436426
0.23666140 1.13934556
0.23925405 1.13378548
0.24184672 1.12763155
0.24443937 1.12083709
0.24703202 1.11336691
0.24962469 1.10520506
0.25221734 1.09636826
0.25481000 1.08693755
0.25740266 1.07716021
0.25999532 1.06791313
0.26258797 1.06302490
0.26258797 1.06302490
0.26519684 1.05979300
0.26780571 1.06136696
0.27041457 1.06523343
0.27302344 1.06902564
0.27563233 1.07028220
0.27824120 1.06778565
0.28085006 1.07307519
0.28345893 1.07455806
0.28606780 1.07290401
0.28867666 1.06994593
0.29128553 1.06569864
0.29389440 1.06020828
0.29650327 1.05354684
0.29911216 1.04580474
0.30172102 1.03708314
0.30432989 1.02748733
0.30693876 1.01712188
0.30954762 1.00608771
0.31215649 0.99448065
0.31476536 0.98239123
0.31737422 0.96990508
0.31998309 0.95710377
0.32259198 0.94406572
0.32520085 0.93543467
0.32780971 0.93760764
0.33041858 0.94035810
0.33302745 0.94356121
0.33563631 0.94705439
0.33824518 0.95058816
0.34085405 0.95370555
0.34346291 0.95539274
0.34607180 0.95288962
0.34868067 0.93793031
0.35128954 0.89697813
0.35389841 0.83354771
0.35650727 0.78686693
0.35911614 0.77826156
0.36172501 0.77048906
0.36433387 0.76360200
0.36694274 0.75764734
0.36955163 0.75266748
0.37216050 0.75049667
0.37476936 0.74676513
0.37737823 0.74429884
0.37998710 0.74342045
0.37998710 0.74342045
0.38261312 0.74574383
0.38523915 0.75172937
0.38786518 0.76010816
0.39049121 0.77164297
0.39311724 0.78326037
0.39574327 0.79590467
0.39836929 0.80939516
0.40099532 0.82357464
0.40362135 0.83830262
0.40624738 0.85345359
0.40887341 0.92166431
0.41149944 0.96027980
0.41412546 0.95282809
0.41675149 0.93922860
0.41937752 0.93212437
0.42200355 0.94789729
0.42462958 0.96351079
0.42725560 0.97887049
0.42988163 0.99385822
0.43250766 1.00832620
0.43513369 1.02209437
0.43775972 1.03495302
0.44038575 1.04667406
0.44301177 1.05703393
0.44563780 1.06584811
0.44563780 1.06584811
0.44823045 1.06559498
0.45082312 1.06484843
0.45341577 1.06364651
0.45600844 1.06205091
0.45860109 1.06014442
0.46119376 1.05802767
0.46378641 1.05581505
0.46637906 1.05363002
0.46897173 1.05159951
0.47156438 1.04984765
0.47415704 1.04848848
0.47674970 1.04761799
0.47934236 1.04730611
0.48193501 1.04758972
0.48452767 1.04846843
0.48712033 1.04990475
0.48971298 1.05182954
0.49230565 1.05415218
0.49489830 1.05677240
0.49749097 1.05959004
0.50008362 1.06250907
0.50267627 1.06543440
0.50526894 1.06826362
0.50786159 1.07087855
0.51045426 1.07314227
0.51304691 1.07490695
0.51563958 1.07603386
0.51823223 1.07642193
0.51823223 1.07642193
0.52084109 1.07553482
0.52344996 1.07299936
0.52605883 1.06912165
0.52866769 1.06425358
0.53127658 1.05871042
0.53388545 1.05276001
0.53649432 1.04664712
0.53910318 1.04061950
0.54171205 1.03493852
0.54432092 1.02986992
0.54692979 1.02565898
0.54953865 1.02250091
0.55214752 1.02051866
0.55475641 1.01975559
0.55736528 1.02018279
0.55997414 1.02171517
0.56258301 1.02422907
0.56519188 1.02757663
0.56780074 1.03159489
0.57040961 1.03610969
0.57301848 1.04093571
0.57562734 1.04587428
0.57823623 1.05071101
0.58084510 1.05521638
0.58345397 1.05915293
0.58606283 1.06229369
0.58867170 1.06445433
0.59128057 1.06553559
0.59388943 1.06556265
0.59649830 1.06470160
0.59910717 1.06323948
0.60171606 1.06153235
0.60432493 1.05994271
0.60693379 1.05878925
0.60954266 1.05831997
0.61215153 1.05870392
0.61476039 1.06002780
0.61736926 1.06228403
0.61997813 1.06535026
0.62258699 1.06897652
0.62519588 1.07280112
0.62780475 1.07639852
0.63041362 1.07934331
0.63302248 1.08127359
0.63563135 1.08194572
0.63563135 1.08194572
0.63822400 1.07743349
0.64081667 1.07641343
0.64340932 1.08008728
0.64600199 1.08784660
0.64859464 1.09807146
0.65118730 1.10954627
0.65377996 1.12157908
0.65637261 1.13374487
0.65896527 1.14572939
0.66155793 1.15245841
0.66415059 1.15685359
0.66674324 1.16031967
0.66933591 1.16274884
0.67192856 1.16400931
0.67452121 1.16399955
0.67711388 1.16280987
0.67970653 1.16085830
0.68229920 1.15875494
0.68489185 1.15702592
0.68748452 1.15596783
0.69007717 1.15562819
0.69266982 1.15584109
0.69526249 1.15632066
0.69785514 1.15680220
0.70044781 1.15714495
0.70304046 1.15733269
0.70563312 1.15741169
0.70822578 1.15743144
0.70822578 1.15743144
0.71085180 1.15697837
0.71347783 1.15566535
0.71610386 1.15361096
0.71872989 1.15096209
0.72135592 1.14785403
0.72398194 1.14438920
0.72660797 1.14063213
0.72923400 1.13661351
0.73186003 1.13233737
0.73448606 1.12778852
0.73711209 1.12293863
0.73973811 1.11774960
0.74236414 1.11217140
0.74499017 1.10612855
0.74761620 1.09948270
0.75024223 1.09194976
0.75286826 1.08296896
0.75549428 1.07172108
0.75812031 1.05783413
0.76074634 1.05019214
0.76337237 1.04731357
0.76599840 1.04513408
0.76862442 1.04442464
0.77125045 1.05305327
0.77387648 1.06302490

0.00000000 1.02481256
0.00259265 1.02578074
0.00518532 1.02865872
0.00777797 1.03336952
0.01037064 1.04073126
0.01296329 1.04915915
0.01555595 1.05901600
0.01814861 1.06725321
0.02074126 1.06465634
0.02333392 1.06128260
0.02592658 1.05723127
0.02851924 1.05337190
0.03111189 1.05334419
0.03370456 1.06756731
0.03629721 1.08946702
0.03888986 1.08536569
0.04148253 1.07775580
0.04407518 1.06978294
0.04666785 1.06152944
0.04926050 1.05289391
0.05185317 1.04378830
0.05444582 1.03416072
0.05703847 1.02399411
0.05963114 1.01330143
0.06222379 1.00212061
0.06481646 0.99050996
0.06740911 0.97854350
0.07000177 0.96630627
0.07259443 0.95388937
0.07259443 0.95388937
0.07520329 0.95403771
0.07781216 0.95448507
0.08042103 0.95523766
0.08302989 0.95630321
0.08563878 0.95768751
0.08824765 0.95939059
0.09085652 0.96140285
0.09346538 0.96370182
0.09607425 0.96624968
0.09868312 0.96899180
0.10129198 0.97185672
0.10390085 0.97475793
0.10650972 0.97759817
0.10911861 0.98027690
0.11172747 0.98270106
0.11433634 0.98479852
0.11694521 0.98653221
0.11955407 0.98791177
0.12216294 0.98899888
0.12477181 0.98990297
0.12738067 0.99076576
0.12998954 0.99173684
0.13259843 0.99294719
0.13520730 0.99449063
0.13781617 0.99642031
0.14042503 0.99875920
0.14303390 1.00151729
0.14564277 1.00470707
0.14825163 1.00835334
0.15086050 1.01249786
0.15346937 1.01720074
0.15607826 1.02254133
0.15868712 1.02861963
0.16129599 1.03555781
0.16390486 1.04349862
0.16651372 1.05259345
0.16912259 1.06297245
0.17173146 1.07469556
0.17434032 1.08769930
0.17694919 1.10176104
0.17955808 1.11648409
0.18216695 1.13126695
0.18477581 1.14515509
0.18738468 1.15630672
0.18999355 1.16100799
0.18999355 1.16100799
0.19258620 1.16102058
0.19517887 1.16107005
0.19777152 1.16119057
0.20036418 1.16143455
0.20295684 1.16186307
0.20554950 1.16252710
0.20814215 1.16343489
0.21073481 1.16449513
0.21332747 1.16542169
0.21592012 1.16566613
0.21851279 1.16473093
0.22110544 1.16269500
0.22369811 1.15992746
0.22629076 1.15666271
0.22888341 1.15298364
0.23147608 1.14889465
0.23406873 1.14436438
0.23666140 1.13934567
0.23925405 1.13378558
0.24184672 1.12763163
0.24443937 1.12083717
0.24703202 1.11336698
0.24962469 1.10520513
0.25221734 1.09636833
0.25481000 1.08693762
0.25740266 1.07716027
0.25999532 1.06791318
0.26258797 1.06302497
0.26258797 1.06302497
0.26519684 1.06814706
0.26780571 1.07256889
0.27041457 1.07484456
0.27302344 1.07393059
0.27563233 1.07205154
0.27824120 1.07406284
0.28085006 1.07492695
0.28345893 1.08431022
0.28606780 1.09706589
0.28867666 1.11005728
0.29128553 1.12300676
0.29389440 1.13583536
0.29650327 1.14846003
0.29911216 1.16073624
0.30172102 1.17244829
0.30432989 1.18332524
0.30693876 1.19307678
0.30954762 1.20144026
0.31215649 1.20822322
0.31476536 1.21332412
0.31737422 1.21672600
0.31998309 1.21847167
0.32259198 1.21863429
0.32520085 1.21729105
0.32780971 1.21449931
0.33041858 1.21026620
0.33302745 1.20449021
0.33563631 1.19681669
0.33824518 1.18622173
0.34085405 1.16976746
0.34346291 1.14076103
0.34607180 1.09644977
0.34868067 1.05141482
0.35128954 1.02587176
0.35389841 1.01920547
0.35650727 1.02047321
0.35911614 1.02481585
0.36172501 1.03055575
0.36433387 1.03701058
0.36694274 1.04384110
0.36955163 1.05083722
0.37216050 1.01409708
0.37476936 1.01938622
0.37737823 1.02331350
0.37998710 1.07284489
0.37998710 1.07284489
0.38261312 1.02469665
0.38523915 1.02432833
0.38786518 1.02364126
0.39049121 1.05789391
0.39311724 1.05091079
0.39574327 1.04275612
0.39836929 1.03351731
0.40099532 1.02332186
0.40362135 1.01237411
0.40624738 1.00114724
0.40887341 0.99198376
0.41149944 1.01176124
0.41412546 1.07086281
0.41675149 1.08284970
0.41937752 1.08428627
0.42200355 1.08542382
0.42462958 1.08634223
0.42725560 1.08693903
0.42988163 1.08705771
0.43250766 1.08650397
0.43513369 1.08505387
0.43775972 1.08246767
0.44038575 1.07851476
0.44301177 1.07300938
0.44563780 1.06584812
0.44563780 1.06584812
0.44823045 1.06559498
0.45082312 1.06484843
0.45341577 1.06364651
0.45600844 1.06205091
0.45860109 1.06014442
0.46119376 1.05802768
0.46378641 1.05581507
0.46637906 1.05363003
0.46897173 1.05159952
0.47156438 1.04984767
0.47415704 1.04848850
0.47674970 1.04761801
0.47934236 1.04730613
0.48193501 1.04758974
0.48452767 1.04846845
0.48712033 1.04990476
0.48971298 1.05182956
0.49230565 1.05415220
0.49489830 1.05677241
0.49749097 1.05959006
0.50008362 1.06250909
0.50267627 1.06543441
0.50526894 1.06826363
0.50786159 1.07087856
0.51045426 1.07314228
0.51304691 1.07490695
0.51563958 1.07603387
0.51823223 1.07642193
0.51823223 1.07642193
0.52084109 1.07553483
0.52344996 1.07299939
0.52605883 1.06912171
0.52866769 1.06425368
0.53127658 1.05871055
0.53388545 1.05276017
0.53649432 1.04664731
0.53910318 1.04061970
0.54171205 1.03493874
0.54432092 1.02987015
0.54692979 1.02565923
0.54953865 1.02250119
0.55214752 1.02051898
0.55475641 1.01975595
0.55736528 1.02018320
0.55997414 1.02171563
0.56258301 1.02422959
0.56519188 1.02757721
0.56780074 1.03159552
0.57040961 1.03611037
0.57301848 1.04093644
0.57562734 1.04587505
0.57823623 1.05071182
0.58084510 1.05521723
0.58345397 1.05915382
0.58606283 1.06229462
0.58867170 1.06445529
0.59128057 1.06553659
0.59388943 1.06556367
0.59649830 1.06470262
0.59910717 1.06324047
0.60171606 1.06153329
0.60432493 1.05994357
0.60693379 1.05879002
0.60954266 1.05832063
0.61215153 1.05870448
0.61476039 1.06002824
0.61736926 1.06228438
0.61997813 1.06535053
0.62258699 1.06897672
0.62519588 1.07280127
0.62780475 1.07639863
0.63041362 1.07934339
0.63302248 1.08127365
0.63563135 1.08194576
0.63563135 1.08194576
0.63822400 1.08842104
0.64081667 1.09588441
0.64340932 1.10379252
0.64600199 1.11181834
0.64859464 1.11973648
0.65118730 1.12737198
0.65377996 1.13457885
0.65637261 1.14123173
0.65896527 1.14722273
0.66155793 1.15726794
0.66415059 1.16813137
0.66674324 1.17813239
0.66933591 1.18713840
0.67192856 1.19508196
0.67452121 1.19329068
0.67711388 1.19070685
0.67970653 1.18922464
0.68229920 1.18865768
0.68489185 1.18883891
0.68748452 1.18975742
0.69007717 1.19154680
0.69266982 1.19438930
0.69526249 1.19834922
0.69785514 1.20319041
0.70044781 1.20831137
0.70304046 1.21286977
0.70563312 1.21601953
0.70822578 1.21714435
0.70822578 1.21714435
0.71085180 1.21724255
0.71347783 1.21761026
0.71610386 1.21846633
0.71872989 1.22016058
0.72135592 1.22310851
0.72398194 1.22763987
0.72660797 1.23380580
0.72923400 1.24129880
0.73186003 1.24957488
0.73448606 1.23624563
0.73711209 1.22010698
0.73973811 1.20390586
0.74236414 1.18764603
0.74499017 1.17133519
0.74761620 1.15505080
0.75024223 1.13905767
0.75286826 1.12398289
0.75549428 1.11085545
0.75812031 1.10050728
0.76074634 1.09281045
0.76337237 1.08700831
0.76599840 1.08219490
0.76862442 1.07727626
0.77125045 1.07111376
0.77387648 1.06302497

0.00000000 1.07284489
0.00259265 1.07273668
0.00518532 1.07240226
0.00777797 1.07181312
0.01037064 1.07150971
0.01296329 1.07055072
0.01555595 1.06917311
0.01814861 1.07010723
0.02074126 1.08224515
0.02333392 1.09525294
0.02592658 1.10896110
0.02851924 1.12318273
0.03111189 1.11943374
0.03370456 1.10965216
0.03629721 1.11712937
0.03888986 1.15385828
0.04148253 1.15667874
0.04407518 1.16008740
0.04666785 1.16425205
0.04926050 1.16929420
0.05185317 1.17528850
0.05444582 1.18225890
0.05703847 1.19017844
0.05963114 1.19897405
0.06222379 1.20853593
0.06481646 1.21872981
0.06740911 1.22940992
0.07000177 1.24043049
0.07259443 1.25165398
0.07259443 1.25165398
0.07520329 1.25230396
0.07781216 1.25422696
0.08042103 1.25734466
0.08302989 1.26153479
0.08563878 1.26664303
0.08824765 1.27249795
0.09085652 1.27892761
0.09346538 1.28577552
0.09607425 1.29291343
0.09868312 1.30024916
0.10129198 1.30772837
0.10390085 1.31533068
0.10650972 1.32306121
0.10911861 1.33093908
0.11172747 1.33898421
0.11433634 1.34720352
0.11694521 1.35557771
0.11955407 1.36404927
0.12216294 1.37251192
0.12477181 1.38080042
0.12738067 1.38867808
0.12998954 1.39581945
0.13259843 1.40178935
0.13520730 1.40603750
0.13781617 1.40796292
0.14042503 1.40710269
0.14303390 1.40335400
0.14564277 1.39700149
0.14825163 1.38853448
0.15086050 1.37846522
0.15346937 1.36724794
0.15607826 1.35526244
0.15868712 1.34281824
0.16129599 1.33016166
0.16390486 1.31748186
0.16651372 1.30491532
0.16912259 1.29254905
0.17173146 1.28042298
0.17434032 1.26853326
0.17694919 1.25684150
0.17955808 1.24530324
0.18216695 1.23394907
0.18477581 1.22311183
0.18738468 1.21406326
0.18999355 1.21011205
0.18999355 1.21011205
0.19258620 1.20934261
0.19517887 1.20715968
0.19777152 1.20389080
0.20036418 1.19995487
0.20295684 1.19575576
0.20554950 1.19162312
0.20814215 1.18780977
0.21073481 1.18454456
0.21332747 1.18214237
0.21592012 1.18109541
0.21851279 1.18178542
0.22110544 1.18398011
0.22369811 1.18713672
0.22629076 1.19083925
0.22888341 1.19482339
0.23147608 1.19890907
0.23406873 1.20296154
0.23666140 1.20687469
0.23925405 1.21056393
0.24184672 1.21396294
0.24443937 1.21702165
0.24703202 1.21970451
0.24962469 1.22198846
0.25221734 1.22386060
0.25481000 1.22531553
0.25740266 1.22635265
0.25999532 1.22697364
0.26258797 1.22718037
0.26258797 1.22718037
0.26519684 1.20421757
0.26780571 1.18471476
0.27041457 1.17028125
0.27302344 1.16241203
0.27563233 1.16145368
0.27824120 1.16614133
0.28085006 1.17466754
0.28345893 1.18558448
0.28606780 1.19789381
0.28867666 1.21091064
0.29128553 1.22417044
0.29389440 1.23738346
0.29650327 1.25040782
0.29911216 1.26322538
0.30172102 1.27591229
0.30432989 1.28859888
0.30693876 1.30141725
0.30954762 1.31444262
0.31215649 1.32764433
0.31476536 1.34086300
0.31737422 1.35381875
0.31998309 1.36613828
0.32259198 1.37037323
0.32520085 1.36340503
0.32780971 1.35383033
0.33041858 1.34170635
0.33302745 1.32728572
0.33563631 1.31097906
0.33824518 1.29328513
0.34085405 1.27472321
0.34346291 1.23380174
0.34607180 1.20735112
0.34868067 1.19106075
0.35128954 1.17892469
0.35389841 1.16850442
0.35650727 1.15891343
0.35911614 1.14980220
0.36172501 1.14102343
0.36433387 1.13251554
0.36694274 1.12425990
0.36955163 1.11627049
0.37216050 1.08633447
0.37476936 1.07948518
0.37737823 1.07464471
0.37998710 1.09281789
0.37998710 1.07603427
0.38261312 1.07262450
0.38523915 1.07197313
0.38786518 1.07092791
0.39049121 1.07834967
0.39311724 1.07854998
0.39574327 1.07871074
0.39836929 1.07890182
0.40099532 1.07917908
0.40362135 1.07958613
0.40624738 1.08015716
0.40887341 1.08092737
0.41149944 1.08200073
0.41412546 1.08562393
0.41675149 1.13762139
0.41937752 1.19566900
0.42200355 1.20134124
0.42462958 1.20579888
0.42725560 1.20984821
0.42988163 1.21356926
0.43250766 1.21710206
0.43513369 1.22064738
0.43775972 1.22445992
0.44038575 1.22883031
0.44301177 1.23405349
0.44563780 1.24038424
0.44563780 1.24038424
0.44823045 1.24014857
0.45082312 1.23944179
0.45341577 1.23826505
0.45600844 1.23662152
0.45860109 1.23451801
0.46119376 1.23196681
0.46378641 1.22898752
0.46637906 1.22560842
0.46897173 1.22186735
0.47156438 1.21781200
0.47415704 1.21349937
0.47674970 1.20899457
0.47934236 1.20436891
0.48193501 1.19969711
0.48452767 1.19505390
0.48712033 1.19050986
0.48971298 1.18612703
0.49230565 1.18195501
0.49489830 1.17802866
0.49749097 1.17436861
0.50008362 1.17098581
0.50267627 1.16788978
0.50526894 1.16509933
0.50786159 1.16265248
0.51045426 1.16061142
0.51304691 1.15905850
0.51563958 1.15808082
0.51823223 1.15774631
0.51823223 1.15774631
0.52084109 1.15881421
0.52344996 1.16188018
0.52605883 1.16660674
0.52866769 1.17260285
